max_temp,min_temp,igmin,min_grass,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,year,month,day,temp_range,smd_combined,heatwave,high_wind,Cluster,extreme_rain,solar_cluster,extreme_gust,date,temperature_forecast
-0.56,-0.0,0.0,-0.25,997.8,-0.45,-0.26,0.42,-0.09,0.5,-0.02,5.78,0.6,-0.92,0.0,-0.5,-3.45,53.43,-6.24,1980.0,1.0,29.0,4.5,-1.32,1.0,1.0,0.0,0.0,0.0,1.0,1980-01-29,-0.2083488400521449
-0.85,-0.09,0.0,-0.23,983.6,0.78,0.81,0.42,0.95,5.2,-0.02,4.95,0.8,-0.79,0.0,-1.6,-3.45,53.43,-6.24,1980.0,1.0,30.0,3.5,-1.68,1.0,1.0,0.0,1.0,1.0,1.0,1980-01-30,-0.2083488400521449
-1.46,-1.22,0.0,-0.5,981.0,1.77,1.73,-1.79,1.56,0.0,-0.02,3.95,0.7,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1980.0,1.0,31.0,5.5,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-01-31,-0.2083488400521449
-1.68,-1.65,1.0,-1.45,993.0,-0.49,0.04,-0.74,0.53,4.1,-0.02,2.42,0.3,-1.13,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,1.0,6.3,-2.3,1.0,1.0,2.0,1.0,1.0,1.0,1980-02-01,-0.2083488400521449
-1.13,-0.39,1.0,-1.29,988.3,0.85,2.19,0.54,1.77,0.8,-0.02,3.9,0.5,-0.92,0.0,-1.7,-3.45,53.43,-6.24,1980.0,2.0,2.0,3.4,-1.72,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-02,-0.2083488400521449
-1.48,-0.81,0.0,-0.71,990.2,-0.58,0.96,0.89,0.84,0.0,-0.02,3.75,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,3.0,3.6,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-03,-0.2083488400521449
-0.76,-0.7,0.0,-0.35,983.8,0.74,0.96,-0.63,0.95,0.5,-0.02,4.62,0.6,-0.86,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,4.0,6.6,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-04,-0.2083488400521449
-0.68,-0.72,0.0,-0.25,983.6,0.89,0.65,0.77,0.95,0.4,-0.02,6.12,0.5,-0.92,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,5.0,7.1,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-05,-0.2083488400521449
-1.58,-1.33,1.0,-1.27,994.2,-0.96,-1.18,-1.91,-1.22,0.0,-0.02,3.7,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,6.0,5.4,-2.3,1.0,1.0,2.0,1.0,0.0,0.0,1980-02-06,-0.2083488400521449
-1.01,-1.13,1.0,-1.19,995.0,-0.09,0.35,-0.86,0.53,0.0,-0.02,4.08,0.4,-1.13,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,7.0,7.3,-2.3,1.0,1.0,2.0,1.0,0.0,1.0,1980-02-07,-0.2083488400521449
-0.48,0.33,0.0,-0.73,991.5,-0.63,-0.88,-0.04,-0.91,2.4,-0.02,6.28,0.5,-0.99,0.5,0.5,-3.45,53.43,-6.24,1980.0,2.0,8.0,3.4,-0.82,1.0,1.0,0.0,0.0,1.0,0.0,1980-02-08,-0.2083488400521449
-1.05,-0.43,0.0,-0.14,991.3,-1.01,-0.42,1.12,-0.29,0.0,-0.02,6.5,0.2,-1.2,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,9.0,4.0,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-09,-0.2083488400521449
-0.6,-0.59,0.0,-0.75,1003.8,0.51,0.5,0.54,0.53,7.1,-0.02,5.05,0.8,-0.72,0.8,0.8,-3.45,53.43,-6.24,1980.0,2.0,10.0,6.9,-0.62,1.0,1.0,0.0,0.0,2.0,1.0,1980-02-10,-0.2083488400521449
-0.44,0.06,0.0,-0.41,1010.7,-0.29,-0.57,0.07,-0.4,2.4,-0.02,6.25,0.8,-0.72,0.0,-0.2,-3.45,53.43,-6.24,1980.0,2.0,11.0,4.8,-1.22,1.0,1.0,0.0,0.0,1.0,0.0,1980-02-11,-0.2083488400521449
-0.58,0.4,0.0,0.08,1006.3,-0.25,-0.42,-0.16,-0.19,0.0,-0.02,7.2,0.8,-0.79,0.0,-0.8,-3.45,53.43,-6.24,1980.0,2.0,12.0,2.6,-1.42,1.0,1.0,0.0,0.0,0.0,1.0,1980-02-12,-0.2083488400521449
-0.76,0.15,0.0,0.06,1004.7,-1.21,-1.33,0.42,-1.43,0.3,-0.02,7.28,0.4,-1.06,0.0,-0.6,-3.45,53.43,-6.24,1980.0,2.0,13.0,2.8,-1.35,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-13,-0.2083488400521449
-0.34,0.11,0.0,-0.17,1000.2,0.07,0.65,-0.04,0.84,0.0,-0.02,6.98,0.9,-0.72,0.4,0.4,-3.45,53.43,-6.24,1980.0,2.0,14.0,5.1,-0.88,1.0,1.0,0.0,0.0,0.0,1.0,1980-02-14,-0.2083488400521449
-0.83,-0.86,0.0,-0.81,1001.4,-0.31,-0.26,-0.86,-0.29,5.3,-0.02,6.32,0.4,-1.06,0.7,0.7,-3.45,53.43,-6.24,1980.0,2.0,15.0,7.0,-0.68,1.0,1.0,2.0,0.0,1.0,1.0,1980-02-15,-0.2083488400521449
-0.21,0.18,0.0,0.08,1003.3,0.07,0.04,0.07,0.12,4.8,-0.02,7.5,1.1,-0.51,0.0,-1.8,-3.45,53.43,-6.24,1980.0,2.0,16.0,5.4,-1.75,1.0,1.0,0.0,1.0,1.0,1.0,1980-02-16,-0.2083488400521449
-0.15,-0.05,0.0,-0.71,1006.8,0.22,0.35,-0.04,0.74,5.6,-0.02,7.4,1.0,-0.58,1.0,1.0,-3.45,53.43,-6.24,1980.0,2.0,17.0,6.7,-0.48,1.0,1.0,0.0,0.0,2.0,1.0,1980-02-17,-0.2083488400521449
-0.78,-0.32,0.0,0.19,1002.1,0.16,0.2,-0.51,0.33,0.0,-0.02,7.3,0.5,-0.99,0.0,-3.45,-3.45,53.43,-6.24,1980.0,2.0,18.0,4.8,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-02-18,-0.2083488400521449
-1.31,-0.57,0.0,-0.71,1002.6,-0.72,-0.88,-2.26,-0.71,0.0,-0.02,6.05,0.4,-1.06,0.0,-0.5,-3.45,53.43,-6.24,1980.0,2.0,19.0,3.3,-1.32,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-19,-0.2083488400521449
-1.15,-0.03,0.0,0.19,998.5,-0.99,-0.72,-0.74,-0.5,0.0,-0.02,6.58,0.4,-1.06,0.0,-1.1,-3.45,53.43,-6.24,1980.0,2.0,20.0,1.7,-1.52,1.0,1.0,0.0,0.0,0.0,0.0,1980-02-20,-0.2083488400521449
-0.99,-0.57,1.0,-1.06,997.0,0.36,0.96,-0.63,1.36,0.0,-0.02,5.65,0.8,-0.72,0.4,0.4,-3.45,53.43,-6.24,1980.0,2.0,21.0,4.9,-0.88,1.0,1.0,0.0,0.0,0.0,1.0,1980-02-21,-0.2083488400521449
-1.01,-0.59,1.0,-1.14,1005.2,0.09,-0.11,1.36,-0.09,0.5,-0.02,5.38,0.8,-0.65,1.1,1.1,-3.45,53.43,-6.24,1980.0,2.0,22.0,4.9,-0.42,1.0,1.0,2.0,0.0,0.0,1.0,1980-02-22,-0.2083488400521449
-0.68,-1.4,1.0,-1.18,1016.9,-0.67,-0.88,1.12,-1.01,9.2,-0.02,4.9,0.9,-0.65,2.0,2.0,-3.45,53.43,-6.24,1980.0,2.0,23.0,10.1,0.18,1.0,1.0,2.0,0.0,2.0,0.0,1980-02-23,-0.2083488400521449
-0.89,-1.31,1.0,-1.58,1017.8,-1.57,-1.64,-0.63,-1.74,4.3,-0.02,5.08,0.6,-0.86,2.5,2.5,-3.45,53.43,-6.24,1980.0,2.0,24.0,8.7,0.52,1.0,1.0,2.0,0.0,1.0,0.0,1980-02-24,-0.2083488400521449
-1.03,-1.06,1.0,-1.43,1016.6,-0.56,-0.72,-2.03,-0.81,0.8,-0.02,5.5,0.5,-0.99,3.0,3.0,-3.45,53.43,-6.24,1980.0,2.0,25.0,6.9,0.85,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-25,-0.2083488400521449
-0.81,-1.13,1.0,-1.54,1021.6,-0.92,-1.33,1.12,-1.43,1.7,-0.02,5.48,0.7,-0.79,3.6,3.6,-3.45,53.43,-6.24,1980.0,2.0,26.0,8.3,1.25,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-26,-0.2083488400521449
-1.34,-0.72,1.0,-1.46,1026.1,-1.61,-1.64,1.12,-1.63,0.0,-0.02,5.12,0.5,-0.99,4.1,4.1,-3.4,53.43,-6.24,1980.0,2.0,27.0,3.9,1.6,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-27,-0.2083488400521449
-0.44,-0.79,1.0,-1.54,1026.5,-0.31,-0.57,0.54,-0.71,0.0,-0.02,5.5,0.7,-0.79,4.8,4.8,-2.5,53.43,-6.24,1980.0,2.0,28.0,8.6,2.37,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-28,-0.2083488400521449
-0.97,0.2,0.0,0.25,1023.0,-0.94,-1.18,1.12,-1.12,0.0,-0.02,6.82,0.8,-0.79,5.5,5.5,-1.6,53.43,-6.24,1980.0,2.0,29.0,1.6,3.13,1.0,1.0,2.0,0.0,0.0,0.0,1980-02-29,-0.2083488400521449
-0.89,0.02,0.0,0.04,1018.3,-0.9,-1.03,1.71,-1.22,2.2,-0.02,7.1,0.8,-0.72,5.75,5.75,-0.7,53.43,-6.24,1980.0,3.0,1.0,2.8,3.6,1.0,1.0,2.0,0.0,0.0,0.0,1980-03-01,-0.2083488400521449
-0.48,-1.02,0.0,-0.02,1014.7,-0.65,-0.72,1.59,-0.91,1.4,-0.02,6.5,0.8,-0.65,5.75,5.75,0.2,53.43,-6.24,1980.0,3.0,2.0,9.4,3.9,1.0,1.0,2.0,0.0,0.0,0.0,1980-03-02,-0.2083488400521449
-1.13,-1.56,1.0,-1.75,1013.6,-0.92,-1.03,-0.74,-1.12,3.6,-0.02,5.2,0.8,-0.72,5.75,5.75,1.0,53.43,-6.24,1980.0,3.0,3.0,8.6,4.17,1.0,1.0,2.0,0.0,1.0,0.0,1980-03-03,-0.2083488400521449
-0.83,-0.88,1.0,-1.33,1005.8,-0.61,0.04,-0.04,0.22,1.3,-0.02,5.5,0.9,-0.65,5.75,5.75,1.8,53.43,-6.24,1980.0,3.0,4.0,7.1,4.43,1.0,1.0,2.0,0.0,0.0,1.0,1980-03-04,-0.2083488400521449
-0.58,-0.14,0.0,0.06,991.2,-0.05,0.35,-0.51,0.43,2.0,-0.02,6.58,1.0,-0.51,5.75,5.75,0.6,53.43,-6.24,1980.0,3.0,5.0,5.0,4.03,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-05,-0.2083488400521449
-0.32,-0.45,0.0,-0.33,974.8,0.58,1.42,0.54,1.36,1.1,-0.02,7.1,0.9,-0.58,5.75,5.75,-0.1,53.43,-6.24,1980.0,3.0,6.0,7.7,3.8,1.0,1.0,0.0,0.0,0.0,1.0,1980-03-06,-0.2083488400521449
-0.83,-0.52,0.0,-0.44,973.7,0.51,0.04,1.24,0.33,4.5,-0.02,6.62,1.1,-0.38,5.4,5.4,-1.2,53.43,-6.24,1980.0,3.0,7.0,5.5,3.2,1.0,1.0,0.0,1.0,1.0,1.0,1980-03-07,-0.2083488400521449
-0.93,-0.41,0.0,-0.75,994.7,0.63,0.2,1.24,0.22,3.3,-0.02,6.38,1.0,-0.44,5.6,5.6,-0.9,53.43,-6.24,1980.0,3.0,8.0,4.5,3.43,1.0,1.0,0.0,0.0,1.0,1.0,1980-03-08,-0.2083488400521449
-0.72,-0.88,0.0,-0.79,1005.3,-0.18,-0.11,0.77,-0.5,6.1,-0.02,6.22,1.2,-0.24,3.9,3.9,-2.5,53.43,-6.24,1980.0,3.0,9.0,7.6,1.77,1.0,1.0,2.0,1.0,2.0,0.0,1980-03-09,-0.2083488400521449
-0.78,-0.88,0.0,-0.39,1001.5,1.01,1.42,0.89,1.46,6.2,-0.02,6.6,1.2,-0.17,3.8,3.8,-2.4,53.43,-6.24,1980.0,3.0,10.0,7.3,1.73,1.0,1.0,0.0,0.0,2.0,1.0,1980-03-10,-0.2083488400521449
-0.38,-0.14,0.0,-0.6,1004.5,0.69,0.35,0.31,0.53,0.0,-0.02,7.5,0.9,-0.58,2.5,2.5,-3.45,53.43,-6.24,1980.0,3.0,11.0,6.0,0.52,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-11,-0.2083488400521449
-0.48,-1.24,0.0,0.29,997.9,0.07,0.2,1.12,0.22,4.2,-0.02,8.35,0.8,-0.58,0.8,0.8,-3.45,53.43,-6.24,1980.0,3.0,12.0,10.4,-0.62,1.0,1.0,0.0,1.0,1.0,1.0,1980-03-12,-0.2083488400521449
-1.21,-1.54,1.0,-1.21,1002.7,0.29,0.35,1.36,0.02,8.2,-0.02,6.02,1.1,-0.24,0.6,0.6,-3.45,53.43,-6.24,1980.0,3.0,13.0,8.1,-0.75,1.0,1.0,2.0,0.0,2.0,1.0,1980-03-13,-0.2083488400521449
-1.03,-1.36,1.0,-1.0,1010.8,-0.9,-1.03,0.89,-1.12,9.2,-0.02,5.5,1.1,-0.38,1.1,1.1,-3.45,53.43,-6.24,1980.0,3.0,14.0,8.2,-0.42,1.0,1.0,2.0,0.0,2.0,0.0,1980-03-14,-0.2083488400521449
-1.52,-0.66,1.0,-1.5,1012.8,-0.49,-1.03,-1.09,-1.12,0.0,-0.02,5.15,0.9,-0.65,2.0,2.0,-3.1,53.43,-6.24,1980.0,3.0,15.0,2.7,0.3,1.0,1.0,2.0,0.0,0.0,0.0,1980-03-15,-0.2083488400521449
-1.27,-0.86,0.0,-0.39,1008.9,-0.2,0.35,0.77,0.22,0.0,-0.02,5.18,0.8,-0.72,0.0,-2.1,-3.45,53.43,-6.24,1980.0,3.0,16.0,4.8,-1.85,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-16,-0.2083488400521449
-1.7,-1.24,1.0,-0.91,1000.0,0.74,0.2,-1.79,0.22,3.3,-0.02,4.5,0.7,-0.65,0.0,-3.45,-3.45,53.43,-6.24,1980.0,3.0,17.0,4.4,-2.3,1.0,1.0,2.0,1.0,1.0,1.0,1980-03-17,-0.2083488400521449
-1.72,-0.88,0.0,-0.71,1001.8,2.53,2.34,-1.44,2.49,0.0,-0.02,4.22,0.6,-0.79,0.0,-3.45,-3.45,53.43,-6.24,1980.0,3.0,18.0,2.7,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-18,-0.2083488400521449
-2.13,-1.24,0.0,-0.81,1009.7,3.16,2.03,-1.56,1.98,0.1,-0.02,3.12,0.9,-0.31,0.0,-2.7,-3.45,53.43,-6.24,1980.0,3.0,19.0,2.3,-2.05,0.0,1.0,0.0,0.0,0.0,1.0,1980-03-19,-0.2083488400521449
-1.87,-1.47,1.0,-1.0,1002.9,0.13,0.5,-1.56,0.74,3.2,-0.02,3.32,1.2,-0.17,1.2,1.2,-3.45,53.43,-6.24,1980.0,3.0,20.0,4.6,-0.35,1.0,1.0,2.0,0.0,1.0,1.0,1980-03-20,-0.2083488400521449
-1.85,-1.96,1.0,-2.37,989.9,0.25,-0.11,1.24,-0.09,9.6,-0.02,3.6,1.3,-0.03,1.6,1.6,-3.45,53.43,-6.24,1980.0,3.0,21.0,6.9,-0.08,1.0,1.0,2.0,0.0,2.0,1.0,1980-03-21,-0.2083488400521449
-1.42,-2.19,1.0,-1.77,989.0,-0.16,-0.26,0.42,-0.5,9.3,-0.02,3.75,1.5,0.1,3.1,3.1,-3.45,53.43,-6.24,1980.0,3.0,22.0,10.0,0.92,1.0,1.0,2.0,0.0,2.0,0.0,1980-03-22,-0.2083488400521449
-1.4,-1.27,1.0,-1.87,988.3,0.81,0.65,-0.86,0.95,0.3,-0.02,3.42,0.6,-0.72,0.0,-3.45,-3.45,53.43,-6.24,1980.0,3.0,23.0,6.0,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-23,-0.2083488400521449
-0.72,-0.72,1.0,-1.12,985.4,-0.16,0.04,-1.09,0.74,6.2,-0.02,5.3,1.4,-0.03,1.1,1.1,-3.45,53.43,-6.24,1980.0,3.0,24.0,6.9,-0.42,1.0,1.0,2.0,0.0,2.0,1.0,1980-03-24,-0.2083488400521449
-0.81,-0.7,1.0,-0.98,985.8,-0.47,-0.57,-0.74,-0.6,1.4,-0.02,5.62,1.1,-0.38,1.7,1.7,-3.45,53.43,-6.24,1980.0,3.0,25.0,6.4,-0.02,1.0,1.0,2.0,0.0,0.0,0.0,1980-03-25,-0.2083488400521449
-0.56,-0.25,0.0,-0.58,984.9,0.18,0.2,-0.16,0.22,4.7,-0.02,5.85,1.6,0.1,2.2,2.2,-3.45,53.43,-6.24,1980.0,3.0,26.0,5.6,0.32,1.0,1.0,0.0,0.0,1.0,1.0,1980-03-26,-0.2083488400521449
-0.78,-0.52,0.0,-0.21,982.5,-0.16,0.2,-2.26,0.12,3.1,-0.02,6.58,1.1,-0.38,3.3,3.3,-3.45,53.43,-6.24,1980.0,3.0,27.0,5.7,1.05,1.0,1.0,0.0,0.0,1.0,1.0,1980-03-27,-0.2083488400521449
-0.68,-0.57,1.0,-1.27,980.2,-0.11,0.2,-1.33,0.02,0.7,-0.02,5.82,0.9,-0.58,0.0,-3.1,-3.45,53.43,-6.24,1980.0,3.0,28.0,6.4,-2.18,1.0,1.0,0.0,1.0,0.0,1.0,1980-03-28,-0.2083488400521449
-0.62,-0.7,0.0,-0.52,996.1,1.05,1.11,1.01,1.15,9.0,-0.02,6.7,1.5,0.31,0.6,0.6,-3.45,53.43,-6.24,1980.0,3.0,29.0,7.3,-0.75,1.0,1.0,0.0,0.0,2.0,1.0,1980-03-29,-0.2083488400521449
-1.11,-1.22,1.0,-0.94,1004.0,0.02,0.65,-0.63,0.84,2.6,-0.02,5.4,0.9,-0.44,1.4,1.4,-3.45,53.43,-6.24,1980.0,3.0,30.0,7.2,-0.22,1.0,1.0,2.0,0.0,1.0,1.0,1980-03-30,-0.2083488400521449
0.26,-0.0,0.0,0.12,991.7,1.19,0.65,0.19,0.84,3.1,-0.02,8.02,1.4,0.03,2.2,2.2,-3.45,53.43,-6.24,1980.0,3.0,31.0,8.5,0.32,1.0,1.0,0.0,0.0,1.0,1.0,1980-03-31,-0.2083488400521449
-0.81,-0.5,0.0,-0.12,998.1,-0.45,0.2,1.01,0.43,0.9,-0.02,7.62,1.1,-0.38,2.5,2.5,-3.45,53.43,-6.24,1980.0,4.0,1.0,5.5,0.52,1.0,1.0,0.0,0.0,0.0,1.0,1980-04-01,-0.2083488400521449
-0.13,-0.61,0.0,-0.6,1012.0,0.63,0.65,1.24,0.84,11.3,-0.02,7.52,2.2,0.86,4.4,4.4,-3.45,53.43,-6.24,1980.0,4.0,2.0,9.3,1.78,1.0,1.0,1.0,0.0,3.0,1.0,1980-04-02,-0.2083488400521449
-0.13,-1.11,0.0,-0.79,1022.4,-1.17,-1.33,0.77,-1.53,7.0,-0.02,7.82,1.6,0.1,5.75,5.75,-1.7,53.43,-6.24,1980.0,4.0,3.0,11.5,3.27,1.0,1.0,2.0,0.0,2.0,0.0,1980-04-03,-0.2083488400521449
-0.11,-0.27,1.0,-0.85,1022.5,-0.94,-0.72,-0.98,-0.81,11.8,-0.02,9.12,2.1,0.58,5.75,5.75,0.4,53.43,-6.24,1980.0,4.0,4.0,7.9,3.97,1.0,1.0,2.0,0.0,3.0,0.0,1980-04-04,-0.2083488400521449
0.3,-0.95,1.0,-1.48,1024.0,-1.68,-1.49,-0.86,-1.63,11.4,-0.02,9.02,2.0,0.38,5.75,5.75,2.4,53.43,-6.24,1980.0,4.0,5.0,12.9,4.63,1.0,1.0,2.0,0.0,3.0,0.0,1980-04-05,-0.2083488400521449
0.19,-0.68,1.0,-1.18,1026.1,-1.41,-1.49,1.24,-1.43,11.5,-0.02,9.93,2.0,0.45,5.75,5.75,4.4,53.43,-6.24,1980.0,4.0,6.0,11.2,5.3,1.0,1.0,1.0,0.0,3.0,0.0,1980-04-06,-0.2083488400521449
-0.21,-0.66,1.0,-0.85,1025.4,0.13,-0.11,1.47,-0.09,6.9,-0.02,9.35,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,7.0,9.1,5.75,1.0,1.0,1.0,0.0,2.0,1.0,1980-04-07,-0.2083488400521449
-0.27,-0.57,0.0,-0.69,1021.8,-0.14,0.35,1.59,0.12,3.0,-0.02,8.18,1.5,-0.03,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,8.0,8.4,5.75,1.0,1.0,1.0,0.0,1.0,1.0,1980-04-08,-0.2083488400521449
-0.58,-0.25,3.0,-0.81,1018.1,-0.18,-0.26,1.12,-0.29,0.1,-0.02,8.4,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,9.0,5.5,5.75,1.0,1.0,2.0,0.0,0.0,1.0,1980-04-09,-0.2083488400521449
-0.44,-0.57,1.0,-0.91,1015.8,-1.12,-0.88,-0.74,-1.12,1.6,-0.02,8.45,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,10.0,7.6,5.75,1.0,1.0,2.0,0.0,0.0,0.0,1980-04-10,-0.2083488400521449
-0.5,0.02,0.0,0.31,1010.5,-1.23,-0.57,-0.51,-0.71,0.8,-0.02,8.88,1.2,-0.38,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,11.0,4.7,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1980-04-11,-0.2083488400521449
0.05,-0.21,0.0,-0.52,1001.7,0.38,0.04,-0.51,0.33,2.4,-0.02,8.7,1.9,0.51,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,12.0,8.4,5.75,1.0,1.0,1.0,0.0,1.0,1.0,1980-04-12,-0.2083488400521449
0.62,0.04,0.0,0.64,998.8,0.89,0.96,-0.28,0.95,3.9,-0.02,10.2,2.2,0.79,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,13.0,10.1,5.75,1.0,1.0,1.0,0.0,1.0,1.0,1980-04-13,-0.2083488400521449
-1.01,-0.68,1.0,-0.94,1006.1,-0.09,0.2,-2.03,0.12,0.0,-0.02,8.6,0.8,-0.58,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,14.0,5.3,5.75,1.0,1.0,2.0,1.0,0.0,1.0,1980-04-14,-0.2083488400521449
-0.58,0.11,0.0,0.06,1007.7,-1.08,-1.18,0.89,-1.12,0.0,-0.02,9.07,0.8,-0.65,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,15.0,3.9,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1980-04-15,-0.2083488400521449
0.38,-0.57,0.0,-0.29,1013.9,-0.38,-0.42,1.12,-0.6,7.5,-0.02,9.82,2.0,0.51,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,16.0,11.6,5.75,1.0,1.0,1.0,0.0,2.0,0.0,1980-04-16,-0.2083488400521449
-0.01,-0.27,0.0,-0.37,1017.3,0.2,-0.11,1.71,-0.09,9.7,-0.02,10.62,2.2,0.79,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,17.0,8.4,5.75,1.0,1.0,1.0,0.0,3.0,1.0,1980-04-17,-0.2083488400521449
0.79,-0.07,0.0,0.15,1013.8,1.14,0.5,1.24,0.33,10.6,-0.02,11.2,2.8,1.68,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,18.0,11.4,5.75,1.0,1.0,1.0,0.0,3.0,1.0,1980-04-18,-0.2083488400521449
0.09,-0.12,0.0,0.4,1011.2,1.28,0.96,1.59,0.84,11.7,-0.02,11.95,2.7,1.54,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,19.0,8.2,5.75,1.0,1.0,1.0,0.0,3.0,1.0,1980-04-19,-0.2083488400521449
-0.32,-0.68,0.0,-0.14,1012.8,0.47,0.65,1.71,0.64,6.0,-0.02,10.02,1.9,0.45,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,20.0,8.7,5.75,1.0,1.0,1.0,0.0,2.0,1.0,1980-04-20,-0.2083488400521449
0.03,-1.09,1.0,-1.27,1016.0,-0.34,-0.72,1.12,-0.5,5.2,-0.02,9.68,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,21.0,12.2,5.75,1.0,1.0,2.0,0.0,1.0,0.0,1980-04-21,-0.2083488400521449
0.13,0.27,0.0,0.42,1017.6,0.04,-0.26,1.36,-0.4,2.4,-0.02,11.55,1.8,0.31,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,22.0,6.7,5.75,1.0,1.0,1.0,0.0,1.0,0.0,1980-04-22,-0.2083488400521449
0.09,0.31,0.0,0.04,1018.0,-0.94,-0.88,1.24,-1.12,0.8,-0.02,11.52,1.6,-0.03,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,23.0,6.3,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1980-04-23,-0.2083488400521449
0.26,0.42,0.0,0.56,1014.0,-1.23,-1.33,1.12,-1.12,2.9,-0.02,12.25,1.9,0.31,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,24.0,6.6,5.75,1.0,1.0,1.0,0.0,1.0,0.0,1980-04-24,-0.2083488400521449
-0.56,0.29,0.0,-0.06,1009.4,-1.28,-1.18,-0.86,-1.32,0.0,-0.02,11.5,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,25.0,3.2,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1980-04-25,-0.2083488400521449
0.28,0.06,0.0,-0.46,1008.6,-1.66,-1.49,1.12,-1.63,5.8,-0.02,12.98,2.2,0.58,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,26.0,8.3,5.75,1.0,1.0,1.0,0.0,2.0,0.0,1980-04-26,-0.2083488400521449
-0.03,0.31,0.0,0.48,1011.2,-0.96,-0.88,1.24,-0.91,0.3,-0.02,12.32,1.6,0.03,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,27.0,5.7,5.75,1.0,1.0,1.0,0.0,0.0,0.0,1980-04-27,-0.2083488400521449
-0.3,-0.7,1.0,-1.02,1014.8,-0.49,-0.42,-2.14,-0.6,6.3,-0.02,11.08,1.7,0.24,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,28.0,8.9,5.75,1.0,1.0,2.0,0.0,2.0,0.0,1980-04-28,-0.2083488400521449
-0.07,-0.95,1.0,-1.29,1015.8,-0.78,-0.72,-1.91,-0.81,12.1,-0.02,12.12,2.3,0.86,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,29.0,11.1,5.75,1.0,1.0,1.0,0.0,3.0,0.0,1980-04-29,-0.2083488400521449
-0.34,0.18,0.0,-0.67,1013.4,0.78,0.5,-1.68,0.43,4.1,-0.02,11.7,1.8,0.51,5.75,5.75,5.75,53.43,-6.24,1980.0,4.0,30.0,4.8,5.75,1.0,1.0,1.0,0.0,1.0,1.0,1980-04-30,-0.2083488400521449
